"screen_peak_ID","peak_type","network_peak_id","compare","gene_symbol","CAT_geneClass","logFC","wilcox_p","mlog_wilcox_p","hit_score"
"CATG00000000529_P1","Promoter","chr10_96129772_96130541","iPSvsNeuron","CATG00000000529.1","LncRNA",-0.320513682162934,0.333229638442638,0.477256378094649,-0.152967199078861
"CATG00000000529_P1","Promoter","chr10_96129772_96130541","iPSvsNSC_P2","CATG00000000529.1","LncRNA",-0.0917699733635193,0.142378456106378,0.846555720684844,-0.0776883959379829
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","NSC_P0vsNeuron","CATG00000000529.1","LncRNA",0.584747096036154,0.00685422855758147,2.16404141790419,1.26541693482144
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","NSC_P1vsNeuron","CATG00000000529.1","LncRNA",0.610307198171991,0.0047111426831496,2.32687374238326,1.4201077942139
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","iPSvsNSC_P0","CATG00000000529.1","LncRNA",-0.679834447765044,0.00396031327178302,2.40227045881552,-1.63314621075113
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","iPSvsNSC_P2","CATG00000000529.1","LncRNA",-0.174695708827109,0.038262177455552,1.41723031841687,-0.247584055047105
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","NSC_P0vsNSC_P2","CATG00000000529.1","LncRNA",0.52236889141233,0.0237152269401764,1.6249727150604,0.848835195741387
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","NSC_P2vsNeuron","CATG00000000529.1","LncRNA",0.250559087876971,0.0205073344914918,1.68809078482255,0.422966487298659
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","iPSvsNeuron","CATG00000000529.1","LncRNA",0.0671433624631056,0.0168623166555472,1.77308275939073,0.119050738390855
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","NSC_P1vsNSC_P2","CATG00000000529.1","LncRNA",0.61589394335308,0.0149090198152764,1.8265509080433,1.12496164148994
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","NSC_P0vsNSC_P1","CATG00000000529.1","LncRNA",0.0761042624620583,0.121629589111891,0.914960760385487,0.0696324138508615
"CATG00000000529_P2","Promoter","chr10_96129772_96130541","iPSvsNSC_P1","CATG00000000529.1","LncRNA",-0.743941068301468,0.0034504186551765,2.46212820678121,-1.83167828844799
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","NSC_P0vsNeuron","CATG00000001006.1","Others",0.0367300499285587,0.0542961904581573,1.26523064041189,0.0464719845934709
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","iPSvsNSC_P2","CATG00000001006.1","Others",-0.732086583697116,0.00814820283642872,2.08893816847339,-1.52928360731219
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","NSC_P2vsNeuron","CATG00000001006.1","Others",0.565995277036055,0.0143258581254104,1.84387935414462,1.04362700587015
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","NSC_P0vsNSC_P2","CATG00000001006.1","Others",-0.513412846177269,0.0210364304612763,1.67702795094832,-0.86100769341521
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","NSC_P0vsNSC_P1","CATG00000001006.1","Others",-0.111519352189503,0.0765619558946244,1.11598698035932,-0.124454145101591
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","NSC_P1vsNSC_P2","CATG00000001006.1","Others",-0.550382077435575,0.0170067306027536,1.76937916773102,-0.973834582107028
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","iPSvsNSC_P0","CATG00000001006.1","Others",0.000124420074159008,0.0548994163907225,1.26043227230102,0.000156823076792099
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","iPSvsNeuron","CATG00000001006.1","Others",-0.386383384390649,0.0722772084344312,1.14099862956067,-0.440862912074745
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","NSC_P1vsNeuron","CATG00000001006.1","Others",-0.211634091428944,0.37170278752449,0.429804181971358,-0.0909612175438689
"CATG00000001006_P1","Promoter","chr10_117551835_117552728","iPSvsNSC_P1","CATG00000001006.1","Others",-0.148600065536669,0.033711212880149,1.47222562191747,-0.218772823901699
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","iPSvsNeuron","CATG00000001138.1","LncRNA",-0.263968634774412,0.0104684058749248,1.98011944749346,-0.522689427245114
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","NSC_P1vsNeuron","CATG00000001138.1","LncRNA",0.653411650023007,0.00610263255328724,2.21448277863982,1.44696884633858
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","NSC_P1vsNSC_P2","CATG00000001138.1","LncRNA",0.0494102213537467,0.0118622975816051,1.92583118530792,0.0951557451560125
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","NSC_P0vsNeuron","CATG00000001138.1","LncRNA",0.637586675641323,0.00550681875462406,2.25909921717442,1.44037155982216
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","NSC_P2vsNeuron","CATG00000001138.1","LncRNA",0.263134371464247,0.0162447992083865,1.78928565232323,0.470822555494068
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","iPSvsNSC_P1","CATG00000001138.1","LncRNA",-0.596099839501694,0.00546630132697879,2.26230643172913,-1.34856050085739
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","NSC_P0vsNSC_P1","CATG00000001138.1","LncRNA",0.315446458096674,0.0209899317988454,1.67798897253876,0.52931567811263
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","iPSvsNSC_P0","CATG00000001138.1","LncRNA",-0.582980586086047,0.0184667578213807,1.73360934624259,-1.01066059271675
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","iPSvsNSC_P2","CATG00000001138.1","LncRNA",-0.240110808127171,0.0717461303645053,1.14420151768334,-0.274735151071282
"CATG00000001138_P1","Promoter","chr10_124916371_124917288","NSC_P0vsNSC_P2","CATG00000001138.1","LncRNA",0.528514643377384,0.0310782753847904,1.50754308934507,0.79675859824125
"CATG00000001295_P1","Promoter","chr11_568089_569046","iPSvsNSC_P2","CATG00000001295.1","LncRNA",-1.06046184710353,0.00334643237860154,2.47541794636552,-2.62508628775601
"CATG00000001295_P1","Promoter","chr11_568089_569046","iPSvsNSC_P1","CATG00000001295.1","LncRNA",-0.597977385632112,0.00605820087328282,2.21765633075358,-1.32610833489453
"CATG00000001295_P1","Promoter","chr11_568089_569046","NSC_P2vsNeuron","CATG00000001295.1","LncRNA",0.804965906241567,0.00601968684359263,2.22042610104071,1.78736730866667
"CATG00000001295_P1","Promoter","chr11_568089_569046","NSC_P0vsNeuron","CATG00000001295.1","LncRNA",0.297389327169856,0.0136465845383142,1.86497603007155,0.554623966770888
"CATG00000001295_P1","Promoter","chr11_568089_569046","iPSvsNSC_P0","CATG00000001295.1","LncRNA",-0.723457334222201,0.00427228423421017,2.36933986149385,-1.71411630006274
"CATG00000001295_P1","Promoter","chr11_568089_569046","NSC_P1vsNSC_P2","CATG00000001295.1","LncRNA",-0.664632364052266,0.0113861041257204,1.94362484889097,-1.29179597814914
"CATG00000001295_P1","Promoter","chr11_568089_569046","iPSvsNeuron","CATG00000001295.1","LncRNA",-0.59097108665677,0.0137381956156275,1.86207030407672,-1.10042971103152
"CATG00000001295_P1","Promoter","chr11_568089_569046","NSC_P1vsNeuron","CATG00000001295.1","LncRNA",0.221729006056559,0.0428482116289233,1.36806729966606,0.303340202573437
"CATG00000001295_P1","Promoter","chr11_568089_569046","NSC_P0vsNSC_P2","CATG00000001295.1","LncRNA",-0.537102691801514,0.0393956423311362,1.40455181411874,-0.754388560137873
"CATG00000001295_P1","Promoter","chr11_568089_569046","NSC_P0vsNSC_P1","CATG00000001295.1","LncRNA",0.339248995432293,0.0347274849918555,1.45932666770304,0.495075106025812
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","NSC_P0vsNSC_P2","CATG00000001331.1","LncRNA",-0.739349125040454,0.00615319304361797,2.21089945961327,-1.63462658101748
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","NSC_P0vsNSC_P1","CATG00000001331.1","LncRNA",-0.170132384058453,0.0315638125094324,1.50081054501244,-0.255336476043032
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","NSC_P2vsNeuron","CATG00000001331.1","LncRNA",0.626200240924453,0.0095796480619906,2.01865044577981,1.26407939548957
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","iPSvsNSC_P1","CATG00000001331.1","LncRNA",-0.100922289622122,0.0122518748728392,1.9117974472485,-0.192942975670046
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","iPSvsNSC_P2","CATG00000001331.1","LncRNA",-0.907724707633741,0.00862278230465263,2.06435257819039,-1.87386384049084
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","NSC_P1vsNSC_P2","CATG00000001331.1","LncRNA",-0.493260852518538,0.0265211388261451,1.57640783112354,-0.777580270696895
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","iPSvsNeuron","CATG00000001331.1","LncRNA",0.0693834634559557,0.00861142475731727,2.06492498872626,0.143271647494578
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","iPSvsNSC_P0","CATG00000001331.1","LncRNA",0.0926677446677597,0.0125881494138893,1.90003811090955,0.176072246520779
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","NSC_P0vsNeuron","CATG00000001331.1","LncRNA",-0.120993268865993,0.0138304218653215,1.85916457253082,-0.224946398990351
"CATG00000001331_P1","Promoter","chr11_1693072_1693739","NSC_P1vsNeuron","CATG00000001331.1","LncRNA",0.145606425394105,0.0534013531845827,1.27244773785625,0.185276566610064
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","iPSvsNSC_P2","CATG00000001512.1","LncRNA",-0.815593152157216,0.00567633942508717,2.24593164315907,-1.83176646837374
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","iPSvsNSC_P1","CATG00000001512.1","LncRNA",-0.468900948598602,0.00910933404370837,2.04051337184308,-0.956798655685351
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","NSC_P0vsNSC_P1","CATG00000001512.1","LncRNA",-0.28737232102945,0.108378542759877,0.965056692736794,-0.277330581716777
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","NSC_P2vsNeuron","CATG00000001512.1","LncRNA",0.630000820817367,0.0241641835351315,1.61682787431684,1.01860288794001
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","NSC_P1vsNeuron","CATG00000001512.1","LncRNA",-0.215512572374423,0.0286509134251496,1.54286152765197,-0.332506056641807
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","NSC_P1vsNSC_P2","CATG00000001512.1","LncRNA",-0.578754386129799,0.0197354424075621,1.70475313362066,-0.986633353351477
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","NSC_P0vsNeuron","CATG00000001512.1","LncRNA",-0.388084775754585,0.0870744335442187,1.06010934212864,-0.411412296315335
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","iPSvsNSC_P0","CATG00000001512.1","LncRNA",-0.316056456885988,0.169781324332393,0.770110083146573,-0.24339826429148
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","iPSvsNeuron","CATG00000001512.1","LncRNA",-0.553752570623142,0.0304431930725228,1.5165097979905,-0.839771199012421
"CATG00000001512_P1","Promoter","chr11_9364026_9364959","NSC_P0vsNSC_P2","CATG00000001512.1","LncRNA",-0.623948020224854,0.0120249175834701,1.91991789151686,-1.19792896740622
"CATG00000001520_P1","Promoter","chr11_9565660_9566699",NA,NA,NA,NA,NA,NA,NA
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","NSC_P1vsNSC_P2","CATG00000001543.1","Others",-0.469688798737849,0.0301530487955786,1.52066876948884,-0.714241087619376
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","iPSvsNeuron","CATG00000001543.1","Others",-0.175280059312209,0.0355598094931527,1.44904057436926,-0.253987917821243
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","NSC_P0vsNeuron","CATG00000001543.1","Others",0.258901037321694,0.015079556062784,1.82161144376606,0.4716170923881
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","NSC_P0vsNSC_P2","CATG00000001543.1","Others",-0.371233877623343,0.126161237024621,0.899074061353749,-0.333766750066919
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","NSC_P0vsNSC_P1","CATG00000001543.1","Others",0.024913080257768,0.1451599614213,0.838153155892525,0.020880976841052
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","NSC_P1vsNeuron","CATG00000001543.1","Others",0.552366091410425,0.00675591836790913,2.17031560667071,1.19880874878375
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","iPSvsNSC_P0","CATG00000001543.1","Others",-0.404681028842535,0.169036942965211,0.772018370104732,-0.31242118829932
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","NSC_P2vsNeuron","CATG00000001543.1","Others",0.598735169353998,0.0136709982577384,1.86419977204531,1.11616196622523
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","iPSvsNSC_P2","CATG00000001543.1","Others",-0.572438968049594,0.0412684812511874,1.38438151358843,-0.792473925025496
"CATG00000001543_P1","Promoter","chr11_10930903_10931838","iPSvsNSC_P1","CATG00000001543.1","Others",-0.372558291695676,0.074589516094094,1.12732221036176,-0.419993236882972
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","NSC_P1vsNSC_P2","CATG00000001614.1","LncRNA",0.362099675262223,0.0728893210277565,1.13733609525463,0.411829030755708
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","iPSvsNSC_P1","CATG00000001614.1","LncRNA",-0.133011862139137,0.0345223784654465,1.46189929062674,-0.194449946906146
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","iPSvsNSC_P0","CATG00000001614.1","LncRNA",-0.105015175615255,0.711006268529679,0.148126570330925,-0.0155555377965876
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","NSC_P0vsNSC_P1","CATG00000001614.1","LncRNA",0.0873991400664983,0.0902171323261055,1.04471098165797,0.0913068414149337
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","NSC_P1vsNeuron","CATG00000001614.1","LncRNA",0.334959690207644,0.0485607010452221,1.31371505220723,0.440041586908451
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","iPSvsNeuron","CATG00000001614.1","LncRNA",0.523627455030837,0.0127593684201894,1.89417082235585,0.991839847103864
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","iPSvsNSC_P2","CATG00000001614.1","LncRNA",0.404933276047845,0.0776123234719955,1.11006931494078,0.449504004339157
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","NSC_P0vsNSC_P2","CATG00000001614.1","LncRNA",0.423571788233965,0.0276873961868583,1.55771788480519,0.659805350030966
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","NSC_P0vsNeuron","CATG00000001614.1","LncRNA",0.472647803921483,0.0109099174856284,1.96217853407452,0.927419375032195
"CATG00000001614_P1","Promoter","chr1_54487929_54488827","NSC_P2vsNeuron","CATG00000001614.1","LncRNA",-0.21366901379858,0.0380388250775127,1.41977290577861,-0.30336147659566
"CATG00000001682_P1","Promoter","chr11_18720818_18721763",NA,NA,NA,NA,NA,NA,NA
"CATG00000002527_P2","Promoter","chr11_62791559_62792478",NA,NA,NA,NA,NA,NA,NA
"CATG00000002551_P2","Promoter","chr11_63490561_63491602",NA,NA,NA,NA,NA,NA,NA
"CATG00000002817_P1","Promoter","chr11_69888267_69889160",NA,NA,NA,NA,NA,NA,NA
"CATG00000002961_P2","Promoter","chr1_63316866_63317919",NA,NA,NA,NA,NA,NA,NA
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","NSC_P2vsNeuron","CATG00000003118.1","Others",-0.835578338396116,0.0035050704932689,2.4553032431667,-2.05159820418383
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","iPSvsNSC_P0","CATG00000003118.1","Others",-0.476934875626767,0.00791005383359744,2.1018205608064,-1.00243152775798
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","iPSvsNSC_P1","CATG00000003118.1","Others",-0.942990535425578,0.00366916952861047,2.43543222183927,-2.29658953486492
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","NSC_P1vsNeuron","CATG00000003118.1","Others",0.167168607203116,0.013555442253613,1.8678863087607,0.312251952649295
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","NSC_P0vsNSC_P1","CATG00000003118.1","Others",-0.375506475114329,0.0176483694466558,1.75329541339411,-0.658373780517741
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","iPSvsNeuron","CATG00000003118.1","Others",-1.34294885235785,0.00302449210823392,2.51934754435383,-3.38335489338055
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","NSC_P0vsNSC_P2","CATG00000003118.1","Others",0.0895718724495743,0.665614814359699,0.176777020667044,0.0158342487472042
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","NSC_P0vsNeuron","CATG00000003118.1","Others",-0.317059524362213,0.00457196900717686,2.33989672229637,-0.74188654182799
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","NSC_P1vsNSC_P2","CATG00000003118.1","Others",0.44881668864765,0.0278575436702729,1.55505717999662,0.697935614183834
"CATG00000003118_P1","Promoter","chr1_65067197_65068088","iPSvsNSC_P2","CATG00000003118.1","Others",-0.29663470713356,0.00676306124035615,2.16985667996659,-0.643654800783689
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","iPSvsNSC_P2","CATG00000004580.1","LncRNA",-0.705120471598017,0.0074267161071802,2.12920317705943,-1.50134474833614
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","NSC_P1vsNeuron","CATG00000004580.1","LncRNA",-0.135780503243829,0.172783614898499,0.762497444128888,-0.103532286685953
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","NSC_P2vsNeuron","CATG00000004580.1","LncRNA",0.731254569821525,0.00769713397088194,2.11367095435147,1.54563154446854
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","NSC_P1vsNSC_P2","CATG00000004580.1","LncRNA",-0.690149690594846,0.0170067306027536,1.76937916773102,-1.22113648515453
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","iPSvsNeuron","CATG00000004580.1","LncRNA",-0.410681663909929,0.161009841439508,0.793147577680903,-0.325731166928123
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","iPSvsNSC_P0","CATG00000004580.1","LncRNA",-0.341047413402765,0.374275878260307,0.426808161867725,-0.145561819624176
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","NSC_P0vsNSC_P2","CATG00000004580.1","LncRNA",-0.802435926315026,0.00405362372808677,2.39215656654574,-1.9195523703667
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","NSC_P0vsNeuron","CATG00000004580.1","LncRNA",0.0534582117882583,0.0241080894639457,1.61783720555547,0.0864866839735082
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","NSC_P0vsNSC_P1","CATG00000004580.1","LncRNA",-0.087885294727641,0.0103246719928409,1.98612373666546,-0.174551069962408
"CATG00000004580_P1","Promoter","chr11_1262307_1263228","iPSvsNSC_P1","CATG00000004580.1","LncRNA",-0.315059995570309,0.0888594220867942,1.0512965155981,-0.33122147554742
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","iPSvsNeuron","CATG00000004752.1","LncRNA",-0.155302347022043,0.0392879786944863,1.40574031439034,-0.218314770128324
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","NSC_P1vsNeuron","CATG00000004752.1","LncRNA",0.152417285459483,0.0253374666009615,1.59623681077166,0.243294081648318
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","NSC_P0vsNeuron","CATG00000004752.1","LncRNA",0.111252769299122,0.0466775370330322,1.33089206781911,0.148065428183111
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","NSC_P0vsNSC_P2","CATG00000004752.1","LncRNA",0.0760603211715756,0.0356544191957395,1.44788663373976,0.110126722382278
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","NSC_P1vsNSC_P2","CATG00000004752.1","LncRNA",0.0911508921599836,0.017230110796861,1.76371192984677,0.16076391591874
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","iPSvsNSC_P2","CATG00000004752.1","LncRNA",-0.244174645260065,0.0297896787106734,1.52593418073709,-0.372594437271687
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","iPSvsNSC_P1","CATG00000004752.1","LncRNA",-0.198661443551565,0.166818489595864,0.777755815302388,-0.154510092998596
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","iPSvsNSC_P0","CATG00000004752.1","LncRNA",-0.195591444702856,0.218166023926123,0.661212883309202,-0.129327583102587
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","NSC_P0vsNSC_P1","CATG00000004752.1","LncRNA",0.143931688303399,0.242375086916421,0.615512022173928,0.0885916845225327
"CATG00000004752_P1","Promoter","chr11_9364026_9364959","NSC_P2vsNeuron","CATG00000004752.1","LncRNA",-0.135059967225756,0.0217144968530823,1.66325022922883,-0.224638521447877
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","NSC_P0vsNSC_P2","CATG00000004787.1","LncRNA",-0.737950612951528,0.00523306880141049,2.28124355536611,-1.68344507997414
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","NSC_P0vsNeuron","CATG00000004787.1","LncRNA",-0.479608345830555,0.0343181831838512,1.46447571191056,-0.702374773698447
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","iPSvsNSC_P1","CATG00000004787.1","LncRNA",-0.925691893441785,0.0156887799671342,1.80441082786894,-1.67032847579686
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","NSC_P1vsNeuron","CATG00000004787.1","LncRNA",-0.109460250733906,0.0589594673328184,1.22944644874912,-0.134575516543988
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","iPSvsNeuron","CATG00000004787.1","LncRNA",-1.0693061393305,0.00503844284451448,2.29770366365873,-2.45694863391245
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","iPSvsNSC_P2","CATG00000004787.1","LncRNA",-1.1644390775207,0.00443909943765676,2.3527051264903,-2.7395817871686
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","NSC_P1vsNSC_P2","CATG00000004787.1","LncRNA",-0.457493212311567,0.0387121618950051,1.41215257466776,-0.646050217658805
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","NSC_P2vsNeuron","CATG00000004787.1","LncRNA",0.370538660175929,0.155208380093654,0.80908483378544,0.299797210279521
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","NSC_P0vsNSC_P1","CATG00000004787.1","LncRNA",-0.433995969109382,0.00562977778563931,2.24950874695598,-0.976277728655192
"CATG00000004787_P1","Promoter","chr11_10930903_10931838","iPSvsNSC_P0","CATG00000004787.1","LncRNA",-0.784692195185048,0.0392878966448189,1.4057412213791,-1.10307416486607
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","iPSvsNeuron","CATG00000005514.1","LncRNA",-0.508811782356443,0.0178790573422128,1.74765538273627,-0.889227650234874
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","iPSvsNSC_P1","CATG00000005514.1","LncRNA",-0.422363473083963,0.0150794752832069,1.82161377024161,-0.769383118616819
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","NSC_P0vsNSC_P1","CATG00000005514.1","LncRNA",-0.108794666164819,0.0474764723590949,1.32352155787025,-0.143992086050436
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","NSC_P0vsNeuron","CATG00000005514.1","LncRNA",-0.354356047423357,0.161727634497374,0.791215765595709,-0.280372091355541
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","NSC_P1vsNeuron","CATG00000005514.1","LncRNA",-0.0948984848322147,0.287531388924872,0.541314737782164,-0.051369948432875
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","iPSvsNSC_P2","CATG00000005514.1","LncRNA",-0.0496278060874136,0.0122725459821489,1.91106533203265,-0.0948419797184949
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","NSC_P2vsNeuron","CATG00000005514.1","LncRNA",-0.44080737773533,0.036078213777773,1.44275497239561,-0.635977036096318
"CATG00000005514_P1","Promoter","chr11_46242999_46243926","iPSvsNSC_P0","CATG00000005514.1","LncRNA",-0.190552540279187,0.0423582081473542,1.37306241986238,-0.261640532066664
